memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
32 GB,<title>Dell Inspiron 5567 223748 Notebook Árak - Dell Inspiron 5567 223748 Laptop Akció</title>,4 GB,2.7 GHz,2,"
          220 899 Ft-tól
      ",Linux,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223748-p353924305/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>Acer Aspire E5-575G-520Z LIN NX.GDVEU.021 Notebook Árak - Acer Aspire E5-575G-520Z LIN NX.GDVEU.021 Laptop Akció</title>,2 GB,2.5 GHz,,"
          172 690 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-520z-lin-nx-gdveu-021-p358667869/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo Legion Y520 80WK009BHV Notebook Árak - Lenovo Legion Y520 80WK009BHV Laptop Akció</title>,4 GB,2.8 GHz,,"
          294 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk009bhv-p361848047/,Nvidia GeForce GTX 1050,4 GB,Dedikált,7700HQ,2400 MHz,"15.6"""
,<title>ASUS ROG G551VW-FW290D Notebook Árak - ASUS ROG G551VW-FW290D Laptop Akció</title>,2 GB,2.3 GHz,,"
          248 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/rog-g551vw-fw290d-p333895568/,Nvidia GeForce GTX 960M,4 GB,Dedikált,6300HQ,2133 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM832D Notebook Árak - ASUS VivoBook X556UQ-DM832D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          167 869 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm832d-p356937063/,Nvidia GeForce 940MX,8 GB,Dedikált,7100U,1600 MHz,"15.6"""
,<title>HP 15-ay041nh 1BW05EA Notebook Árak - HP 15-ay041nh 1BW05EA Laptop Akció</title>,2 GB,2 GHz,,"
          149 835 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay041nh-1bw05ea-p356592503/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
16 GB,<title>ASUS N551JW-CN212H Notebook Árak - ASUS N551JW-CN212H Laptop Akció</title>,2 GB,2.8 GHz,2,"319 900 Ft 
      ",Windows 8.1,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/n551jw-cn212h-p302585123/,Nvidia GeForce GTX 960M,4 GB,Dedikált,4200H,1600 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A4-7500-16GH2TDF3FG-11 Notebook Árak - Dell Inspiron 5567 DI5567A4-7500-16GH2TDF3FG-11 Laptop Akció</title>,4 GB,2.7 GHz,,"
          271 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a4-7500-16gh2tdf3fg-11-p360025285/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Acer Aspire E5-523G-612A NX.GDLEU.012 Notebook Árak - Acer Aspire E5-523G-612A NX.GDLEU.012 Laptop Akció</title>,2 GB,2.4 GHz,,"
          106 900 Ft-tól
      ",Linux,AMD A-sorozat,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-523g-612a-nx-gdleu-012-p350366279/,AMD Radeon R5 M430,4 GB,Dedikált,A6-9210,2133 MHz,"15.6"""
16 GB,<title>Acer Aspire E5-573G-52AE LIN NX.MVMEU.103 Notebook Árak - Acer Aspire E5-573G-52AE LIN NX.MVMEU.103 Laptop Akció</title>,2 GB,1.6 GHz,2,"
          164 000 Ft-tól
      ",Linux,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-52ae-lin-nx-mvmeu-103-p349265213/,Nvidia GeForce 920M,8 GB,Dedikált,4200U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad Y700 80NV0164HV Notebook Árak - Lenovo IdeaPad Y700 80NV0164HV Laptop Akció</title>,4 GB,2.6 GHz,,"
          259 991 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80nv0164hv-p359475959/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>HP Pavilion x360 15-bk004nh X5D72EA Notebook Árak - HP Pavilion x360 15-bk004nh X5D72EA Laptop Akció</title>,2 GB,2.3 GHz,,"
          254 878 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-x360-15-bk004nh-x5d72ea-p347403510/,Nvidia GeForce 930M,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>HP 15-ay101nh Y7Z07EA Notebook Árak - HP 15-ay101nh Y7Z07EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 854 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay101nh-y7z07ea-p350588429/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad Yoga 510 80VB0094HV Notebook Árak - Lenovo IdeaPad Yoga 510 80VB0094HV Laptop Akció</title>,2 GB,2.7 GHz,,"
          264 890 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-510-80vb0094hv-p357336855/,AMD Radeon R5 M430,8 GB,Dedikált,7500U,2133 MHz,"14"""
,<title>ASUS X751SV-TY007D Notebook Árak - ASUS X751SV-TY007D Laptop Akció</title>,1 GB,1.6 GHz,,"
          117 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Pentium,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x751sv-ty007d-p352962973/,Nvidia GeForce 920MX,4 GB,Dedikált,N3710,1600 MHz,"17.3"""
12 GB,<title>ASUS K501UX-DM164D Notebook Árak - ASUS K501UX-DM164D Laptop Akció</title>,2 GB,2.5 GHz,1,"244 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k501ux-dm164d-p330636199/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Lenovo V310 80SY00MRHV Notebook Árak - Lenovo V310 80SY00MRHV Laptop Akció</title>,2 GB,2.3 GHz,,"
          166 352 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v310-80sy00mrhv-p344819926/,AMD Radeon R5 M430,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 510 80SV00L1HV Notebook Árak - Lenovo IdeaPad 510 80SV00L1HV Laptop Akció</title>,4 GB,2.5 GHz,,"
          175 409 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510-80sv00l1hv-p356393023/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
12 GB,<title>ASUS X550VX-DM069D Notebook Árak - ASUS X550VX-DM069D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          188 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550vx-dm069d-p339034850/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6300HQ,2133 MHz,"15.6"""
32 GB,<title>Lenovo IdeaPad 700 80RU00FNHV Notebook Árak - Lenovo IdeaPad 700 80RU00FNHV Laptop Akció</title>,4 GB,2.6 GHz,2,"
          239 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-700-80ru00fnhv-p342963248/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6770HQ,2133 MHz,"15.6"""
,<title>Acer Aspire E5-575G-51PZ LIN NX.GL9EU.019 Notebook Árak - Acer Aspire E5-575G-51PZ LIN NX.GL9EU.019 Laptop Akció</title>,2 GB,2.5 GHz,,"
          181 700 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-51pz-lin-nx-gl9eu-019-p356939139/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
4 GB,<title>Lenovo IdeaPad 110 80UD003QHV Notebook Árak - Lenovo IdeaPad 110 80UD003QHV Laptop Akció</title>,2 GB,2.5 GHz,Nincs,"
          159 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud003qhv-p348211488/,AMD Radeon R5 M430,4 GB,Dedikált,6498DU,2133 MHz,"15.6"""
,<title>Acer Aspire V Nitro VN7-572G-59ZG LIN NH.G6GEU.001 Notebook Árak - Acer Aspire V Nitro VN7-572G-59ZG LIN NH.G6GEU.001 Laptop Akció</title>,2 GB,2.3 GHz,,"
          208 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-572g-59zg-lin-nh-g6geu-001-p360889163/,Nvidia GeForce 945M,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 223610 Notebook Árak - Dell Inspiron 5567 223610 Laptop Akció</title>,2 GB,2.5 GHz,,"
          179 899 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223610-p353922297/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
32 GB,<title>Acer Aspire V Nitro VN7-592G-5949 LIN NX.G6JEU.001 Notebook Árak - Acer Aspire V Nitro VN7-592G-5949 LIN NX.G6JEU.001 Laptop Akció</title>,4 GB,2.3 GHz,2,"269 900 Ft 
      ",Linux,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-592g-5949-lin-nx-g6jeu-001-p325457515/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6300HQ,1600 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 100 80QQ01DPRI Notebook Árak - Lenovo IdeaPad 100 80QQ01DPRI Laptop Akció</title>,2 GB,2.6 GHz,1,"
          159 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq01dpri-p355532387/,Nvidia GeForce 920MX,8 GB,Dedikált,4288U,1600 MHz,"15"""
,<title>HP 15-ay107nh Y7Z15EA Notebook Árak - HP 15-ay107nh Y7Z15EA Laptop Akció</title>,4 GB,2.7 GHz,,"
          228 000 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay107nh-y7z15ea-p350187813/,AMD Radeon R7 M440,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223609 Notebook Árak - Dell Inspiron 5567 223609 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          177 748 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223609-p353922293/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Lenovo IdeaPad Y700 80NV016AHV Notebook Árak - Lenovo IdeaPad Y700 80NV016AHV Laptop Akció</title>,4 GB,2.6 GHz,,"
          289 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80nv016ahv-p357218317/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM783D Notebook Árak - ASUS VivoBook X556UQ-DM783D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          154 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm783d-p353540105/,Nvidia GeForce 940MX,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad Y50-70 59-444779 Notebook Árak - Lenovo IdeaPad Y50-70 59-444779 Laptop Akció</title>,4 GB,2.6 GHz,,"
          279 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,3840 x 2160,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y50-70-59-444779-p293359627/,Nvidia GeForce GTX 960M,4 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
12 GB,<title>ASUS VivoBook X556UQ-DM209D Notebook Árak - ASUS VivoBook X556UQ-DM209D Laptop Akció</title>,2 GB,2.5 GHz,1,"224 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm209d-p343987444/,Nvidia GeForce 940MX,8 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 223757 Notebook Árak - Dell Inspiron 5567 223757 Laptop Akció</title>,4 GB,2.7 GHz,,"
          244 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223757-p353924335/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>HP Pavilion 17-g154nh V2G97EA Notebook Árak - HP Pavilion 17-g154nh V2G97EA Laptop Akció</title>,2 GB,2 GHz,,"
          177 900 Ft-tól
      ",Operációs rendszer nélkül,AMD A-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-17-g154nh-v2g97ea-p329008875/,AMD Radeon R7 M360,8 GB,Dedikált,A10-8780P,1600 MHz,"17.3"""
,<title>ASUS VivoBook X556UQ-DM920D Notebook Árak - ASUS VivoBook X556UQ-DM920D Laptop Akció</title>,2 GB,,,"
          179 019 Ft
        ",Operációs rendszer nélkül,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm920d-p361847937/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,,"15.6"""
,<title>Lenovo IdeaPad 700 80RU00LEHV Notebook Árak - Lenovo IdeaPad 700 80RU00LEHV Laptop Akció</title>,4 GB,2.3 GHz,,"
          222 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-700-80ru00lehv-p352112531/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6300HQ,2133 MHz,"15.6"""
,<title>Lenovo Legion Y520 80WK009EHV Notebook Árak - Lenovo Legion Y520 80WK009EHV Laptop Akció</title>,4 GB,2.5 GHz,,"
          275 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk009ehv-p361848043/,Nvidia GeForce GTX 1050 Ti,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
16 GB,<title>Acer Aspire E5-573G-387H LIN NX.MVMEU.081 Notebook Árak - Acer Aspire E5-573G-387H LIN NX.MVMEU.081 Laptop Akció</title>,2 GB,2 GHz,2,"
          125 000 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-387h-lin-nx-mvmeu-081-p343480200/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
32 GB,<title>Acer Aspire E5-575G-57ZL LIN NX.GDZEU.006 Notebook Árak - Acer Aspire E5-575G-57ZL LIN NX.GDZEU.006 Laptop Akció</title>,2 GB,2.3 GHz,2,"188 899 Ft 
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-57zl-lin-nx-gdzeu-006-p341691824/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
12 GB,<title>Lenovo IdeaPad 510 80SV009SHV Notebook Árak - Lenovo IdeaPad 510 80SV009SHV Laptop Akció</title>,4 GB,2.7 GHz,1,"
          214 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510-80sv009shv-p350494081/,Nvidia GeForce 940MX,4 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A2-7200-8GH1TD3SW-11 Notebook Árak - Dell Inspiron 5567 DI5567A2-7200-8GH1TD3SW-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          190 210 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a2-7200-8gh1td3sw-11-p353277363/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 208964 Notebook Árak - Dell Inspiron 5559 208964 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          254 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-208964-p327470415/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Yoga 510 80S70098HV Notebook Árak - Lenovo IdeaPad Yoga 510 80S70098HV Laptop Akció</title>,2 GB,2.3 GHz,1,"
          214 990 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-510-80s70098hv-p343327132/,AMD Radeon R7 M260,4 GB,Dedikált,6200U,2133 MHz,"14"""
32 GB,<title>Lenovo IdeaPad 310 80SY00PCHV Notebook Árak - Lenovo IdeaPad 310 80SY00PCHV Laptop Akció</title>,2 GB,2.3 GHz,2,"
          151 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80sy00pchv-p344819948/,AMD Radeon R5 M430,8 GB,Dedikált,6100U,2133 MHz,"15.6"""
,<title>Acer Aspire F5-573G-51L4 LIN NX.GD5EU.009 Notebook Árak - Acer Aspire F5-573G-51L4 LIN NX.GD5EU.009 Laptop Akció</title>,4 GB,2.5 GHz,,"
          198 000 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-51l4-lin-nx-gd5eu-009-p349112805/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 100 80QQ004FHV Notebook Árak - Lenovo IdeaPad 100 80QQ004FHV Laptop Akció</title>,1 GB,2.2 GHz,1,"154 999 Ft 
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq004fhv-p314148051/,Nvidia GeForce 920M,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Acer Aspire F5-573G-55PK LIN NX.GD5EU.002 Notebook Árak - Acer Aspire F5-573G-55PK LIN NX.GD5EU.002 Laptop Akció</title>,4 GB,2.3 GHz,,"
          199 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-55pk-lin-nx-gd5eu-002-p343480728/,Nvidia GeForce 940MX,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>ASUS X550VX-XX017D Notebook Árak - ASUS X550VX-XX017D Laptop Akció</title>,2 GB,2.60 GHz,1,"
          229 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x550vx-xx017d-p352223813/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>ASUS ROG GL752VW-T4340D Notebook Árak - ASUS ROG GL752VW-T4340D Laptop Akció</title>,4 GB,2.6 GHz,2,"
          277 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/rog-gl752vw-t4340d-p344968270/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
16 GB,<title>HP 250 G5 W4M31EA Notebook Árak - HP 250 G5 W4M31EA Laptop Akció</title>,2 GB,2 GHz,2,"
          129 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/250-g5-w4m31ea-p342960368/,AMD Radeon R5 M430,4 GB,Dedikált,5005U,1600 MHz,"15"""
16 GB,<title>Lenovo IdeaPad Y700 80NY002THV Notebook Árak - Lenovo IdeaPad Y700 80NY002THV Laptop Akció</title>,4 GB,2.1 GHz,2,"208 990 Ft 
      ",Operációs rendszer nélkül,AMD FX-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80ny002thv-p343414430/,AMD Radeon R9 M385,4 GB,Dedikált,FX-8800P,1600 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 100 80QQ00FBHV Notebook Árak - Lenovo IdeaPad 100 80QQ00FBHV Laptop Akció</title>,2 GB,2 GHz,1,"154 999 Ft 
      ",Windows 10 Home,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq00fbhv-p328107961/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>ASUS K401UQ-FR013D Notebook Árak - ASUS K401UQ-FR013D Laptop Akció</title>,2 GB,2.3 GHz,,"
          194 490 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k401uq-fr013d-p355167445/,Nvidia GeForce 940M,8 GB,Dedikált,6200U,2133 MHz,"14"""
,<title>Lenovo V310 80T300BCHV Notebook Árak - Lenovo V310 80T300BCHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          196 858 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/v310-80t300bchv-p362462317/,AMD Radeon R5 M430,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>MSI GP72 2QE-043XHU Notebook Árak - MSI GP72 2QE-043XHU Laptop Akció</title>,2 GB,2.9 GHz,2,"
          254 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/msi/gp72-2qe-043xhu-p306528113/,Nvidia GeForce GTX 950M,8 GB,Dedikált,4210H,1600 MHz,"17.3"""
16 GB,<title>Lenovo IdeaPad Yoga 510 80VB003XHV Notebook Árak - Lenovo IdeaPad Yoga 510 80VB003XHV Laptop Akció</title>,2 GB,2.5 GHz,1,"224 999 Ft 
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-510-80vb003xhv-p350977577/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"14"""
16 GB,<title>ASUS X756UQ-T4043D Notebook Árak - ASUS X756UQ-T4043D Laptop Akció</title>,2 GB,2.3 GHz,2,"179 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756uq-t4043d-p343064146/,Nvidia GeForce 940MX,4 GB,Dedikált,6100U,2133 MHz,"17.3"""
16 GB,<title>Dell Vostro 3558 213717 Notebook Árak - Dell Vostro 3558 213717 Laptop Akció</title>,2 GB,2 GHz,2,"
          134 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/vostro-3558-213717-p336708292/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
12 GB,<title>ASUS X550VX-DM073D Notebook Árak - ASUS X550VX-DM073D Laptop Akció</title>,4 GB,2.6 GHz,1,"
          217 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550vx-dm073d-p337405340/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Acer Aspire F5-573G-56XC LIN NX.GD5EU.007 Notebook Árak - Acer Aspire F5-573G-56XC LIN NX.GD5EU.007 Laptop Akció</title>,4 GB,2.5 GHz,,"
          184 540 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-56xc-lin-nx-gd5eu-007-p350977585/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>HP Pavilion 15-bj001nh Z3F99EA Notebook Árak - HP Pavilion 15-bj001nh Z3F99EA Laptop Akció</title>,2 GB,2.3 GHz,,"
          159 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-bj001nh-z3f99ea-p354539965/,Nvidia GeForce 940M,4 GB,Dedikált,6200U,1600 MHz,"15.6"""
12 GB,<title>ASUS K501UX-DM078D Notebook Árak - ASUS K501UX-DM078D Laptop Akció</title>,4 GB,2.5 GHz,1,"254 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k501ux-dm078d-p332847429/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
12 GB,<title>Lenovo IdeaPad 510 80SV009PHV Notebook Árak - Lenovo IdeaPad 510 80SV009PHV Laptop Akció</title>,4 GB,2.7 GHz,,"234 999 Ft 
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510-80sv009phv-p348695514/,Nvidia GeForce 940MX,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
