core,name,clock,price,rank,link,other_name,g3d_mark,description
Socket:AM2+Clockspeed:2.5 GHz4Typical TDP:125 W,AMD Phenom 9850 Quad-Core,Socket:AM2+2.5 GHzNo of Cores:4Typical TDP:125 W,,2895Single Thread Rating: 845,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9850+Quad-Core&id=307,AMD Phenom(tm) 9850 Quad-Core Processor,,
Socket:AM2+Clockspeed:2.4 GHz4Typical TDP:95 W,AMD Phenom 9750B Quad-Core,Socket:AM2+2.4 GHzNo of Cores:4Typical TDP:95 W,,2709Single Thread Rating: 835,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9750B+Quad-Core&id=1573,AMD Phenom(tm) 9750B Quad-Core Processor,,
Socket:AM2+Clockspeed:2.4 GHz4Typical TDP:125 W,AMD Phenom 9750 Quad-Core,Socket:AM2+2.4 GHzNo of Cores:4Typical TDP:125 W,,2826Single Thread Rating: 831,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9750+Quad-Core&id=306,AMD Phenom(tm) 9750 Quad-Core Processor,,
Socket:AM2+Clockspeed:2.3 GHz4Typical TDP:95 W,AMD Phenom 9650 Quad-Core,Socket:AM2+2.3 GHzNo of Cores:4Typical TDP:95 W,,2637Single Thread Rating: 787,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9650+Quad-Core&id=305,AMD Phenom(tm) 9650 Quad-Core Processor,,
Socket:AM2+Clockspeed:2.3 GHz4Typical TDP:95 W,AMD Phenom 9600B Quad-Core,Socket:AM2+2.3 GHzNo of Cores:4Typical TDP:95 W,,2577Single Thread Rating: 786,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9600B+Quad-Core&id=304,AMD Phenom(tm) 9600B Quad-Core Processor,,
Socket:AM2+Clockspeed:2.3 GHz4Typical TDP:95 W,AMD Phenom 9600 Quad-Core,Socket:AM2+2.3 GHzNo of Cores:4Typical TDP:95 W,,2306Single Thread Rating: 788,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9600+Quad-Core&id=303,AMD Phenom(tm) 9600 Quad-Core Processor,,
Socket:AM2+Clockspeed:2.2 GHz4Typical TDP:95 W,AMD Phenom 9550 Quad-Core,Socket:AM2+2.2 GHzNo of Cores:4Typical TDP:95 W,,2552Single Thread Rating: 757,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9550+Quad-Core&id=302,AMD Phenom(tm) 9550 Quad-Core Processor,,
Socket:AM2+Clockspeed:2.2 GHz4Typical TDP:95 W,AMD Phenom 9500 Quad-Core,Socket:AM2+2.2 GHzNo of Cores:4Typical TDP:95 W,,2216Single Thread Rating: 755,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9500+Quad-Core&id=301,AMD Phenom(tm) 9500 Quad-Core Processor,,
Socket:AM2+Clockspeed:2.1 GHz4Typical TDP:65 W,AMD Phenom 9450e Quad-Core,Socket:AM2+2.1 GHzNo of Cores:4Typical TDP:65 W,,2621Single Thread Rating: 759,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9450e+Quad-Core&id=300,AMD Phenom(tm) 9450e Quad-Core Processor,,
Socket:AM2+Clockspeed:2.0 GHz4Typical TDP:65 W,AMD Phenom 9350e Quad-Core,Socket:AM2+2.0 GHzNo of Cores:4Typical TDP:65 W,,2320Single Thread Rating: 672,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9350e+Quad-Core&id=299,AMD Phenom(tm) 9350e Quad-Core Processor,,
Socket:AM2+Clockspeed:1.8 GHz4Typical TDP:65 W,AMD Phenom 9150e Quad-Core,Socket:AM2+1.8 GHzNo of Cores:4Typical TDP:65 W,,2125Single Thread Rating: 617,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9150e+Quad-Core&id=298,AMD Phenom(tm) 9150e Quad-Core Processor,,
Socket:AM2+Clockspeed:1.8 GHz4Typical TDP:65 W,AMD Phenom 9100e Quad-Core,Socket:AM2+1.8 GHzNo of Cores:4Typical TDP:65 W,,1851Single Thread Rating: 620,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9100e+Quad-Core&id=297,AMD Phenom(tm) 9100e Quad-Core Processor,,
Clockspeed:2.5 GHz3Typical TDP:95 W,AMD Phenom 8850B Triple-Core,2.5 GHzNo of Cores:3Typical TDP:95 W,,2080Single Thread Rating: 890,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8850B+Triple-Core&id=296,AMD Phenom(tm) 8850B Triple-Core Processor,,
Socket:AM2+Clockspeed:2.5 GHz3Typical TDP:95 W,AMD Phenom 8850 Triple-Core,Socket:AM2+2.5 GHzNo of Cores:3Typical TDP:95 W,,2109Single Thread Rating: 892,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8850+Triple-Core&id=1572,AMD Phenom(tm) 8850 Triple-Core Processor,,
Socket:AM2+Clockspeed:2.4 GHz3Typical TDP:95 W,AMD Phenom 8750B Triple-Core,Socket:AM2+2.4 GHzNo of Cores:3Typical TDP:95 W,,2077Single Thread Rating: 799,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8750B+Triple-Core&id=295,AMD Phenom(tm) 8750B Triple-Core Processor,,
Socket:AM2+Clockspeed:2.4 GHz3Typical TDP:95 W,AMD Phenom 8750 Triple-Core,Socket:AM2+2.4 GHzNo of Cores:3Typical TDP:95 W,,2071Single Thread Rating: 810,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8750+Triple-Core&id=294,AMD Phenom(tm) 8750 Triple-Core Processor,,
Socket:AM2+Clockspeed:2.3 GHz3Typical TDP:95 W,AMD Phenom 8650 Triple-Core,Socket:AM2+2.3 GHzNo of Cores:3Typical TDP:95 W,,2002Single Thread Rating: 783,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8650+Triple-Core&id=293,AMD Phenom(tm) 8650 Triple-Core Processor,,
Socket:AM2+Clockspeed:2.3 GHz3Typical TDP:95 W,AMD Phenom 8600B Triple-Core,Socket:AM2+2.3 GHzNo of Cores:3Typical TDP:95 W,,1939Single Thread Rating: 758,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8600B+Triple-Core&id=292,AMD Phenom(tm) 8600B Triple-Core Processor,,
Socket:AM2+Clockspeed:2.3 GHz3Typical TDP:95 W,AMD Phenom 8600 Triple-Core,Socket:AM2+2.3 GHzNo of Cores:3Typical TDP:95 W,,1697Single Thread Rating: 769,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8600+Triple-Core&id=291,AMD Phenom(tm) 8600 Triple-Core Processor,,
Socket:AM2+Clockspeed:2.1 GHz3Typical TDP:65 W,AMD Phenom 8450e Triple-Core,Socket:AM2+2.1 GHzNo of Cores:3Typical TDP:65 W,,2035Single Thread Rating: 697,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8450e+Triple-Core&id=289,AMD Phenom(tm) 8450e Triple-Core Processor,,
Socket:AM2+Clockspeed:2.1 GHz3Typical TDP:95 W,AMD Phenom 8450 Triple-Core,Socket:AM2+2.1 GHzNo of Cores:3Typical TDP:95 W,,1886Single Thread Rating: 718,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8450+Triple-Core&id=288,AMD Phenom(tm) 8450 Triple-Core Processor,,
Socket:AM2+Clockspeed:2.1 GHz3Typical TDP:95 W,AMD Phenom 8400 Triple-Core,Socket:AM2+2.1 GHzNo of Cores:3Typical TDP:95 W,,1652Single Thread Rating: 715,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8400+Triple-Core&id=287,AMD Phenom(tm) 8400 Triple-Core Processor,,
Socket:940Clockspeed:1.9 GHz3Typical TDP:65 W,AMD Phenom 8250e Triple-Core,Socket:9401.9 GHzNo of Cores:3Typical TDP:65 W,,1602Single Thread Rating: 619,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8250e+Triple-Core&id=286,AMD Phenom(tm) 8250e Triple-Core Processor,,
Clockspeed:1.9 GHz3Typical TDP:65 W,AMD Phenom 8250 Triple-Core,1.9 GHzNo of Cores:3Typical TDP:65 W,,1599Single Thread Rating: 630,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8250+Triple-Core&id=285,AMD Phenom(tm) 8250 Triple-Core Processor,,
4Typical TDP:-1 W,AMD Phenom 7950 Quad-Core,,,2991,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+7950+Quad-Core&id=1571,AMD Phenom(tm) 7950 Quad-Core Processor,,
4,AMD Phenom 2 X4 12000,,,3005,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+2+X4+12000&id=1570,AMD Phenom(tm) 2 X4 12000 Processor,,
Socket:F (1207)Clockspeed:2.8 GHz6Typical TDP:105 W,AMD Opteron 8439 SE,Socket:F (1207)2.8 GHzNo of Cores:6Typical TDP:105 W,,3813Single Thread Rating: 908,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+8439+SE&id=1851,Six-Core AMD Opteron(tm) Processor 8439 SE,,
Socket:F (1207)Clockspeed:2.2 GHz4Typical TDP:75 W,AMD Opteron 8354,Socket:F (1207)2.2 GHzNo of Cores:4Typical TDP:75 W,,2255,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+8354&id=1752,Quad-Core AMD Opteron(tm) Processor 8354,,
Socket:G34Clockspeed:2.5 GHzTurbo Speed:3.4 GHz16 (in 8 physical modules)Typical TDP:115 W,AMD Opteron 6380,Socket:G342.5 GHzTurbo Speed:3.4 GHzNo of Cores:16 (in 8 physical modules)Typical TDP:115 W,,10082Single Thread Rating: 1124,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6380&id=2498,AMD Opteron(tm) Processor 6380,,
Socket:G34Clockspeed:2.4 GHz2Typical TDP:115 W,AMD Opteron 6378,Socket:G342.4 GHzNo of Cores:2Typical TDP:115 W,,2152Single Thread Rating: 996,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6378&id=2482,AMD Opteron(tm) Processor 6378,,
Socket:Socket G34Clockspeed:2.3 GHzTurbo Speed:3.2 GHz16 (in 8 physical modules)Typical TDP:115 W,AMD Opteron 6376,Socket:Socket G342.3 GHzTurbo Speed:3.2 GHzNo of Cores:16 (in 8 physical modules)Typical TDP:115 W,,9414Single Thread Rating: 1098,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6376&id=2000,AMD Opteron(tm) Processor 6376,,
Clockspeed:1.8 GHzTurbo Speed:2.3 GHz16 (in 8 physical modules)Typical TDP:85 W,AMD Opteron 6366 HE,1.8 GHzTurbo Speed:2.3 GHzNo of Cores:16 (in 8 physical modules)Typical TDP:85 W,,7503Single Thread Rating: 755,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6366+HE&id=2204,AMD Opteron(tm) Processor 6366 HE,,
Clockspeed:3.2 GHzTurbo Speed:3.8 GHz8 (in 4 physical modules)Typical TDP:115 W,AMD Opteron 6328,3.2 GHzTurbo Speed:3.8 GHzNo of Cores:8 (in 4 physical modules)Typical TDP:115 W,,7813Single Thread Rating: 1311,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6328&id=1982,AMD Opteron(tm) Processor 6328,,
Socket:G34Clockspeed:2.8 GHzTurbo Speed:3.5 GHz16,AMD Opteron 6287 SE,Socket:G342.8 GHzTurbo Speed:3.5 GHzNo of Cores:16,,9595Single Thread Rating: 1046,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6287+SE&id=2469,AMD Opteron(tm) Processor 6287 SE,,
Clockspeed:2.6 GHzTurbo Speed:3.0 GHz16Typical TDP:140 W,AMD Opteron 6282 SE,2.6 GHzTurbo Speed:3.0 GHzNo of Cores:16Typical TDP:140 W,,9116Single Thread Rating: 901,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6282+SE&id=1846,AMD Opteron(tm) Processor 6282 SE,,
Socket:Socket G34Clockspeed:2.3 GHzTurbo Speed:2.6 GHz16 (in 8 physical modules)Typical TDP:115 W,AMD Opteron 6276,Socket:Socket G342.3 GHzTurbo Speed:2.6 GHzNo of Cores:16 (in 8 physical modules)Typical TDP:115 W,,9011Single Thread Rating: 1031,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6276&id=1880,AMD Opteron(TM) Processor 6276,,
Socket:G34Clockspeed:2.2 GHzTurbo Speed:3.1 GHz16 (in 8 physical modules)Typical TDP:115 W,AMD Opteron 6274,Socket:G342.2 GHzTurbo Speed:3.1 GHzNo of Cores:16 (in 8 physical modules)Typical TDP:115 W,,4865Single Thread Rating: 843,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6274&id=284,AMD Opteron(TM) Processor 6274,,
Socket:G34Clockspeed:2.1 GHzTurbo Speed:3.0 GHz16 (in 8 physical modules)Typical TDP:115 W,AMD Opteron 6272,Socket:G342.1 GHzTurbo Speed:3.0 GHzNo of Cores:16 (in 8 physical modules)Typical TDP:115 W,,6748Single Thread Rating: 695,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6272&id=1569,AMD Opteron(TM) Processor 6272,,
Socket:Socket G34Clockspeed:2.6 GHzTurbo Speed:3.2 GHz12 (in 6 physical modules)Typical TDP:115 W,AMD Opteron 6238,Socket:Socket G342.6 GHzTurbo Speed:3.2 GHzNo of Cores:12 (in 6 physical modules)Typical TDP:115 W,,7316Single Thread Rating: 891,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6238&id=2445,AMD Opteron(TM) Processor 6238,,
Socket:G34Clockspeed:2.4 GHzTurbo Speed:3.0 GHz12 (in 6 physical modules)Typical TDP:115 W,AMD Opteron 6234,Socket:G342.4 GHzTurbo Speed:3.0 GHzNo of Cores:12 (in 6 physical modules)Typical TDP:115 W,,5979Single Thread Rating: 756,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6234&id=283,AMD Opteron(TM) Processor 6234,,
Socket:Socket G34Clockspeed:2.6 GHzTurbo Speed:2.9 GHz8 (in 4 physical modules)Typical TDP:115 W,AMD Opteron 6212,Socket:Socket G342.6 GHzTurbo Speed:2.9 GHzNo of Cores:8 (in 4 physical modules)Typical TDP:115 W,,5776Single Thread Rating: 933,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6212&id=1905,AMD Opteron(TM) Processor 6212,,
Socket:Socket G34Clockspeed:2.2 GHzTurbo Speed:3.2 GHz12Typical TDP:115 W,AMD Opteron 6174,Socket:Socket G342.2 GHzTurbo Speed:3.2 GHzNo of Cores:12Typical TDP:115 W,,6412Single Thread Rating: 795,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6174&id=1916,AMD Opteron(tm) Processor 6174,,
Socket:Socket G34Clockspeed:1.7 GHz12Typical TDP:85 W,AMD Opteron 6164 HE,Socket:Socket G341.7 GHzNo of Cores:12Typical TDP:85 W,,5351Single Thread Rating: 614,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6164+HE&id=1948,AMD Opteron(tm) Processor 6164 HE,,
Socket:Socket G34Clockspeed:2.4 GHz8Typical TDP:115 W,AMD Opteron 6136,Socket:Socket G342.4 GHzNo of Cores:8Typical TDP:115 W,,4631Single Thread Rating: 534,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6136&id=1941,AMD Opteron(tm) Processor 6136,,
Socket:G34Clockspeed:2.3 GHz8Typical TDP:115 W,AMD Opteron 6134,Socket:G342.3 GHzNo of Cores:8Typical TDP:115 W,,2938,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6134&id=1566,AMD Opteron(tm) Processor 6134,,
Socket:G34Clockspeed:2.0 GHz8Typical TDP:115 W,AMD Opteron 6128,Socket:G342.0 GHzNo of Cores:8Typical TDP:115 W,,4742Single Thread Rating: 695,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6128&id=280,AMD Opteron(tm) Processor 6128,,
Socket:Socket C32Clockspeed:2.0 GHzTurbo Speed:2.8 GHz8 (in 4 physical modules)Typical TDP:40 W,AMD Opteron 4365 EE,Socket:Socket C322.0 GHzTurbo Speed:2.8 GHzNo of Cores:8 (in 4 physical modules)Typical TDP:40 W,,5025Single Thread Rating: 911,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4365+EE&id=2991,AMD Opteron(tm) Processor 4365 EE,,
Socket:Socket C32Clockspeed:3.0 GHzTurbo Speed:3.7 GHz6Typical TDP:65 W,AMD Opteron 4332 HE,Socket:Socket C323.0 GHzTurbo Speed:3.7 GHzNo of Cores:6Typical TDP:65 W,,5401Single Thread Rating: 1306,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4332+HE&id=2593,AMD Opteron(tm) Processor 4332 HE,,
Socket:Socket C32Clockspeed:3.0 GHzTurbo Speed:3.3 GHz8 (in 4 physical modules)Typical TDP:95 W,AMD Opteron 4284,Socket:Socket C323.0 GHzTurbo Speed:3.3 GHzNo of Cores:8 (in 4 physical modules)Typical TDP:95 W,,6660Single Thread Rating: 1116,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4284&id=1862,AMD Opteron(tm) Processor 4284,,
Socket:Socket C32Clockspeed:2.8 GHzTurbo Speed:3.1 GHz8 (in 4 physical modules)Typical TDP:95 W,AMD Opteron 4280,Socket:Socket C322.8 GHzTurbo Speed:3.1 GHzNo of Cores:8 (in 4 physical modules)Typical TDP:95 W,,6430Single Thread Rating: 1078,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4280&id=2148,AMD Opteron(tm) Processor 4280,,
Socket:C32Clockspeed:2.8 GHz6Typical TDP:95 W,AMD Opteron 4184,Socket:C322.8 GHzNo of Cores:6Typical TDP:95 W,,4418Single Thread Rating: 969,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4184&id=278,AMD Opteron(tm) Processor 4184,,
Socket:F (1207)Clockspeed:1.7 GHz6Typical TDP:35 W,AMD Opteron 4162 EE,Socket:F (1207)1.7 GHzNo of Cores:6Typical TDP:35 W,,3166Single Thread Rating: 587,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4162+EE&id=2477,AMD Opteron(tm) Processor 4162 EE,,
Socket:C32Clockspeed:2.2 GHz4Typical TDP:95 W,AMD Opteron 4122,Socket:C322.2 GHzNo of Cores:4Typical TDP:95 W,,2942,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4122&id=277,AMD Opteron(tm) Processor 4122,,
Clockspeed:2.6 GHzTurbo Speed:2.9 GHz8Typical TDP:65 W,AMD Opteron 3380,2.6 GHzTurbo Speed:2.9 GHzNo of Cores:8Typical TDP:65 W,,6384Single Thread Rating: 1055,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3380&id=1892,AMD Opteron(tm) Processor 3380,,
Socket:AM3+Clockspeed:2.3 GHzTurbo Speed:3.3 GHz8 (in 4 physical modules)Typical TDP:65 W,AMD Opteron 3365,Socket:AM3+2.3 GHzTurbo Speed:3.3 GHzNo of Cores:8 (in 4 physical modules)Typical TDP:65 W,,5803Single Thread Rating: 1044,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3365&id=2426,AMD Opteron(tm) Processor 3365,,
Clockspeed:2.8 GHzTurbo Speed:3.8 GHz4Typical TDP:45 W,AMD Opteron 3350 HE,2.8 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:45 W,,4009Single Thread Rating: 1264,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3350+HE&id=1931,AMD Opteron(tm) Processor 3350 HE,,
Socket:AM3+Clockspeed:1.9 GHzTurbo Speed:2.5 GHz4 (in 2 physical modules)Typical TDP:25 W,AMD Opteron 3320 EE,Socket:AM3+1.9 GHzTurbo Speed:2.5 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:25 W,,2532Single Thread Rating: 762,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3320+EE&id=2791,AMD Opteron(tm) Processor 3320 EE,,
Socket:AM3+Clockspeed:2.4 GHzTurbo Speed:2.7 GHz8Typical TDP:65 W,AMD Opteron 3280,Socket:AM3+2.4 GHzTurbo Speed:2.7 GHzNo of Cores:8Typical TDP:65 W,,5271Single Thread Rating: 874,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3280&id=276,AMD Opteron(tm) Processor 3280,,
Socket:AM3+Clockspeed:2.7 GHzTurbo Speed:3.0 GHz4 (in 2 physical modules)Typical TDP:45 W,AMD Opteron 3260 HE,Socket:AM3+2.7 GHzTurbo Speed:3.0 GHzNo of Cores:4 (in 2 physical modules)Typical TDP:45 W,,3259Single Thread Rating: 850,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3260+HE&id=1795,AMD Opteron(tm) Processor 3260 HE,,
Socket:940Clockspeed:2.8 GHz2Typical TDP:95 W,AMD Opteron 290,Socket:9402.8 GHzNo of Cores:2Typical TDP:95 W,,1464Single Thread Rating: 876,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+290&id=524,Dual Core AMD Opteron(tm) Processor 290,,
Socket:940Clockspeed:2.6 GHz2Typical TDP:95 W,AMD Opteron 285,Socket:9402.6 GHzNo of Cores:2Typical TDP:95 W,,1470Single Thread Rating: 783,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+285&id=523,Dual Core AMD Opteron(tm) Processor 285,,
Socket:940Clockspeed:2.4 GHz2Typical TDP:95 W,AMD Opteron 280,Socket:9402.4 GHzNo of Cores:2Typical TDP:95 W,,1272Single Thread Rating: 756,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+280&id=522,Dual Core AMD Opteron(tm) Processor 280,,
Socket:940Clockspeed:2.2 GHz2Typical TDP:95 W,AMD Opteron 275,Socket:9402.2 GHzNo of Cores:2Typical TDP:95 W,,1291Single Thread Rating: 685,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+275&id=521,Dual Core AMD Opteron(tm) Processor 275,,
Socket:940Clockspeed:2.0 GHz2Typical TDP:95 W,AMD Opteron 270,Socket:9402.0 GHzNo of Cores:2Typical TDP:95 W,,1083,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+270&id=1436,Dual Core AMD Opteron(tm) Processor 270,,
Socket:940Clockspeed:1.8 GHz2Typical TDP:95 W,AMD Opteron 265,Socket:9401.8 GHzNo of Cores:2Typical TDP:95 W,,963,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+265&id=1611,Dual Core AMD Opteron(tm) Processor 265,,
Socket:940Clockspeed:3.0 GHz1Typical TDP:92.6 W,AMD Opteron 256,Socket:9403.0 GHzNo of Cores:1Typical TDP:92.6 W,,963,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+256&id=1455,AMD Opteron(tm) Processor 256,,
Socket:940Clockspeed:2.8 GHz1Typical TDP:68 W,AMD Opteron 254,Socket:9402.8 GHzNo of Cores:1Typical TDP:68 W,,693Single Thread Rating: 8892,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+254&id=1806,AMD Opteron(tm) Processor 254,,
Socket:940Clockspeed:2.6 GHz1Typical TDP:68 W,AMD Opteron 252,Socket:9402.6 GHzNo of Cores:1Typical TDP:68 W,,760,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+252&id=275,AMD Opteron(tm) Processor 252,,
Socket:940Clockspeed:2.4 GHz1Typical TDP:85.3 W,AMD Opteron 250,Socket:9402.4 GHzNo of Cores:1Typical TDP:85.3 W,,649,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+250&id=274,AMD Opteron(tm) Processor 250,,
Socket:940Clockspeed:2.2 GHz1Typical TDP:89 W,AMD Opteron 248,Socket:9402.2 GHzNo of Cores:1Typical TDP:89 W,,476,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+248&id=1454,AMD Opteron(tm) Processor 248,,
Socket:940Clockspeed:2.0 GHz1Typical TDP:89 W,AMD Opteron 246,Socket:9402.0 GHzNo of Cores:1Typical TDP:89 W,,632,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+246&id=1564,AMD Opteron(tm) Processor 246,,
Socket:F (1207)Clockspeed:2.6 GHz6Typical TDP:75 W,AMD Opteron 2435,Socket:F (1207)2.6 GHzNo of Cores:6Typical TDP:75 W,,4708Single Thread Rating: 913,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2435&id=1875,Six-Core AMD Opteron(tm) Processor 2435,,
Socket:F (1207)Clockspeed:2.4 GHz6Typical TDP:75 W,AMD Opteron 2431,Socket:F (1207)2.4 GHzNo of Cores:6Typical TDP:75 W,,4516Single Thread Rating: 877,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2431&id=1753,Six-Core AMD Opteron(tm) Processor 2431,,
Socket:F (1207)Clockspeed:3.1 GHz2Typical TDP:105 W,AMD Opteron 2393 SE,Socket:F (1207)3.1 GHzNo of Cores:2Typical TDP:105 W,,2246Single Thread Rating: 1119,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2393+SE&id=1894,Quad-Core AMD Opteron(tm) Processor 2393 SE,,
Socket:F (1207)Clockspeed:2.8 GHz4Typical TDP:105 W,AMD Opteron 2386 SE,Socket:F (1207)2.8 GHzNo of Cores:4Typical TDP:105 W,,3538,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2386+SE&id=1751,Quad-Core AMD Opteron(tm) Processor 2386 SE,,
Socket:F (1207)Clockspeed:2.7 GHz4Typical TDP:75 W,AMD Opteron 2384,Socket:F (1207)2.7 GHzNo of Cores:4Typical TDP:75 W,,3538Single Thread Rating: 972,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2384&id=1750,Quad-Core AMD Opteron(tm) Processor 2384,,
Socket:F (1207)Clockspeed:2.5 GHz4Typical TDP:75 W,AMD Opteron 2380,Socket:F (1207)2.5 GHzNo of Cores:4Typical TDP:75 W,,2640,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2380&id=1749,Quad-Core AMD Opteron(tm) Processor 2380,,
Socket:F (1207)Clockspeed:2.4 GHz4Typical TDP:75 W,AMD Opteron 2378,Socket:F (1207)2.4 GHzNo of Cores:4Typical TDP:75 W,,3179Single Thread Rating: 847,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2378&id=1407,Quad-Core AMD Opteron(tm) Processor 2378,,
Socket:F (1207)Clockspeed:2.3 GHz4Typical TDP:75 W,AMD Opteron 2376,Socket:F (1207)2.3 GHzNo of Cores:4Typical TDP:75 W,,2283,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2376&id=1748,Quad-Core AMD Opteron(tm) Processor 2376,,
Socket:F (1207)Clockspeed:2.2 GHz4Typical TDP:55 W,AMD Opteron 2374 HE,Socket:F (1207)2.2 GHzNo of Cores:4Typical TDP:55 W,,2951,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2374+HE&id=1747,Quad-Core AMD Opteron(tm) Processor 2374 HE,,
Socket:F (1207)Clockspeed:2.3 GHz4Typical TDP:75 W,AMD Opteron 2356,Socket:F (1207)2.3 GHzNo of Cores:4Typical TDP:75 W,,2814Single Thread Rating: 778,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2356&id=1746,Quad-Core AMD Opteron(tm) Processor 2356,,
Socket:F (1207)Clockspeed:2.0 GHz4Typical TDP:75 W,AMD Opteron 2350,Socket:F (1207)2.0 GHzNo of Cores:4Typical TDP:75 W,,2820,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2350&id=1745,Quad-Core AMD Opteron(tm) Processor 2350,,
