core,name,clock,price,rank,link,other_name,g3d_mark,description
Description:Socket:LGA2011Clockspeed:2.9 GHzTurbo Speed:3.5 GHz6 (2 logical cores per physical)Max TDP:130 W,Intel Xeon E5-2667 @ 2.90GHz,Description:Socket:LGA20112.9 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:130 W,,10380Single Thread Rating: 1579,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2667+%40+2.90GHz&id=1488&multi=2,Intel(R) Xeon(R) CPU E5-2667 0 @ 2.90GHz,,Socket:LGA2011Clockspeed:2.9 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA2011Clockspeed:2.4 GHzTurbo Speed:3.1 GHz8 (2 logical cores per physical)Max TDP:115 W,[Dual CPU] Intel Xeon E5-2665 @ 2.40GHz,Description:Socket:LGA20112.4 GHzTurbo Speed:3.1 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:115 W,,17643,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2665+%40+2.40GHz&id=1439&cpuCount=2,Intel(R) Xeon(R) CPU E5-2665 0 @ 2.40GHz,,Socket:LGA2011Clockspeed:2.4 GHzTurbo Speed:3.1 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:115 W
Description:Socket:LGA2011Clockspeed:2.4 GHzTurbo Speed:3.1 GHz8 (2 logical cores per physical)Max TDP:115 W,Intel Xeon E5-2665 @ 2.40GHz,Description:Socket:LGA20112.4 GHzTurbo Speed:3.1 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:115 W,,12133Single Thread Rating: 1557,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2665+%40+2.40GHz&id=1439&multi=2,Intel(R) Xeon(R) CPU E5-2665 0 @ 2.40GHz,,Socket:LGA2011Clockspeed:2.4 GHzTurbo Speed:3.1 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:115 W
Description:Socket:LGA2011-v3Clockspeed:2.8 GHzTurbo Speed:3.5 GHz10Max TDP:120 W,Intel Xeon E5-2663 v3 @ 2.80GHz,Description:Socket:LGA2011-v32.8 GHzTurbo Speed:3.5 GHzNo of Cores:10Max TDP:120 W,,13802Single Thread Rating: 1806,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2663+v3+%40+2.80GHz&id=2677&multi=2,Intel(R) Xeon(R) CPU E5-2663 v3 @ 2.80GHz,,Socket:LGA2011-v3Clockspeed:2.8 GHzTurbo Speed:3.5 GHzNo of Cores:10Max TDP:120 W
Description:Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.3 GHz10 (2 logical cores per physical)Max TDP:105 W,[Dual CPU] Intel Xeon E5-2660 v3 @ 2.60GHz,Description:Socket:LGA2011-v32.6 GHzTurbo Speed:3.3 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W,,23723,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+v3+%40+2.60GHz&id=2359&cpuCount=2,Intel(R) Xeon(R) CPU E5-2660 v3 @ 2.60GHz,,Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.3 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W
Description:Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.3 GHz10 (2 logical cores per physical)Max TDP:105 W,Intel Xeon E5-2660 v3 @ 2.60GHz,Description:Socket:LGA2011-v32.6 GHzTurbo Speed:3.3 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W,,16163Single Thread Rating: 1824,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+v3+%40+2.60GHz&id=2359&multi=2,Intel(R) Xeon(R) CPU E5-2660 v3 @ 2.60GHz,,Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.3 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W
Description:Socket:LGA 2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2660 v2 @ 2.20GHz,Description:Socket:LGA 20112.2 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:95 W,,18670,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+v2+%40+2.20GHz&id=2184&cpuCount=2,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,,Socket:LGA 2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA 2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Max TDP:95 W,Intel Xeon E5-2660 v2 @ 2.20GHz,Description:Socket:LGA 20112.2 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:95 W,,13659Single Thread Rating: 1365,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+v2+%40+2.20GHz&id=2184&multi=2,Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz,,Socket:LGA 2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHz8 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2660 @ 2.20GHz,Description:Socket:LGA20112.2 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,17295,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+%40+2.20GHz&id=1219&cpuCount=2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,,Socket:LGA2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHz8 (2 logical cores per physical)Max TDP:95 W,Intel Xeon E5-2660 @ 2.20GHz,Description:Socket:LGA20112.2 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,11535Single Thread Rating: 1475,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2660+%40+2.20GHz&id=1219&multi=2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,,Socket:LGA2011Clockspeed:2.2 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA 2011Clockspeed:2.4 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2658 v2 @ 2.40GHz,Description:Socket:LGA 20112.4 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:95 W,,18066,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2658+v2+%40+2.40GHz&id=2110&cpuCount=2,Intel(R) Xeon(R) CPU E5-2658 v2 @ 2.40GHz,,Socket:LGA 2011Clockspeed:2.4 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA 2011Clockspeed:1.8 GHzTurbo Speed:2.3 GHz8 (2 logical cores per physical)Max TDP:70 W,Intel Xeon E5-2650L @ 1.80GHz,Description:Socket:LGA 20111.8 GHzTurbo Speed:2.3 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:70 W,,8676Single Thread Rating: 1117,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650L+%40+1.80GHz&id=1776&multi=2,Intel(R) Xeon(R) CPU E5-2650L 0 @ 1.80GHz,,Socket:LGA 2011Clockspeed:1.8 GHzTurbo Speed:2.3 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:70 W
Description:Socket:FCLGA2011-3Clockspeed:2.2 GHzTurbo Speed:2.9 GHz12 (2 logical cores per physical)Max TDP:105 W,Intel Xeon E5-2650 v4 @ 2.20GHz,Description:Socket:FCLGA2011-32.2 GHzTurbo Speed:2.9 GHzNo of Cores:12 (2 logical cores per physical)Max TDP:105 W,,16212Single Thread Rating: 1627,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+v4+%40+2.20GHz&id=2797&multi=2,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,,Socket:FCLGA2011-3Clockspeed:2.2 GHzTurbo Speed:2.9 GHzNo of Cores:12 (2 logical cores per physical)Max TDP:105 W
Description:Socket:LGA2011-v3Clockspeed:2.3 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Max TDP:105 W,[Dual CPU] Intel Xeon E5-2650 v3 @ 2.30GHz,Description:Socket:LGA2011-v32.3 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W,,20675,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+v3+%40+2.30GHz&id=2344&cpuCount=2,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,,Socket:LGA2011-v3Clockspeed:2.3 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W
Description:Socket:LGA2011-v3Clockspeed:2.3 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Max TDP:105 W,Intel Xeon E5-2650 v3 @ 2.30GHz,Description:Socket:LGA2011-v32.3 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W,,15118Single Thread Rating: 1706,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+v3+%40+2.30GHz&id=2344&multi=2,Intel(R) Xeon(R) CPU E5-2650 v3 @ 2.30GHz,,Socket:LGA2011-v3Clockspeed:2.3 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:105 W
Description:Socket:FCLGA2011Clockspeed:2.6 GHzTurbo Speed:3.4 GHz8 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2650 v2 @ 2.60GHz,Description:Socket:FCLGA20112.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,19301,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+v2+%40+2.60GHz&id=2042&cpuCount=2,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,,Socket:FCLGA2011Clockspeed:2.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:FCLGA2011Clockspeed:2.6 GHzTurbo Speed:3.4 GHz8 (2 logical cores per physical)Max TDP:95 W,Intel Xeon E5-2650 v2 @ 2.60GHz,Description:Socket:FCLGA20112.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,13026Single Thread Rating: 1661,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+v2+%40+2.60GHz&id=2042&multi=2,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,,Socket:FCLGA2011Clockspeed:2.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA2011Clockspeed:2.0 GHzTurbo Speed:2.8 GHz8 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2650 @ 2.00GHz,Description:Socket:LGA20112.0 GHzTurbo Speed:2.8 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,15283,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+%40+2.00GHz&id=1218&cpuCount=2,Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz,,Socket:LGA2011Clockspeed:2.0 GHzTurbo Speed:2.8 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA2011Clockspeed:2.0 GHzTurbo Speed:2.8 GHz8 (2 logical cores per physical)Max TDP:95 W,Intel Xeon E5-2650 @ 2.00GHz,Description:Socket:LGA20112.0 GHzTurbo Speed:2.8 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,10420Single Thread Rating: 1322,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2650+%40+2.00GHz&id=1218&multi=2,Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz,,Socket:LGA2011Clockspeed:2.0 GHzTurbo Speed:2.8 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA 2011Clockspeed:1.8 GHzTurbo Speed:2.1 GHz8 (2 logical cores per physical)Max TDP:70 W,[Dual CPU] Intel Xeon E5-2648L @ 1.80GHz,Description:Socket:LGA 20111.8 GHzTurbo Speed:2.1 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:70 W,,12233,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2648L+%40+1.80GHz&id=2605&cpuCount=2,Intel(R) Xeon(R) CPU E5-2648L 0 @ 1.80GHz,,Socket:LGA 2011Clockspeed:1.8 GHzTurbo Speed:2.1 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:70 W
Description:Socket:FCLGA2011-3Clockspeed:3.4 GHzTurbo Speed:3.7 GHz6 (2 logical cores per physical)Max TDP:135 W,Intel Xeon E5-2643 v4 @ 3.40GHz,Description:Socket:FCLGA2011-33.4 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:135 W,,14329Single Thread Rating: 2097,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+v4+%40+3.40GHz&id=2811&multi=2,Intel(R) Xeon(R) CPU E5-2643 v4 @ 3.40GHz,,Socket:FCLGA2011-3Clockspeed:3.4 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:135 W
Description:Socket:LGA2011-v3Clockspeed:3.4 GHzTurbo Speed:3.7 GHz6 (2 logical cores per physical)Max TDP:135 W,[Dual CPU] Intel Xeon E5-2643 v3 @ 3.40GHz,Description:Socket:LGA2011-v33.4 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:135 W,,20574,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+v3+%40+3.40GHz&id=2479&cpuCount=2,Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz,,Socket:LGA2011-v3Clockspeed:3.4 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:135 W
Description:Socket:LGA2011-v3Clockspeed:3.4 GHzTurbo Speed:3.7 GHz6 (2 logical cores per physical)Max TDP:135 W,Intel Xeon E5-2643 v3 @ 3.40GHz,Description:Socket:LGA2011-v33.4 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:135 W,,13671Single Thread Rating: 1965,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+v3+%40+3.40GHz&id=2479&multi=2,Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz,,Socket:LGA2011-v3Clockspeed:3.4 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:135 W
Description:Socket:FCLGA2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHz6 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon E5-2643 v2 @ 3.50GHz,Description:Socket:FCLGA20113.5 GHzTurbo Speed:3.8 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:130 W,,21447,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+v2+%40+3.50GHz&id=2084&cpuCount=2,Intel(R) Xeon(R) CPU E5-2643 v2 @ 3.50GHz,,Socket:FCLGA2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:130 W
Description:Socket:FCLGA2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHz6 (2 logical cores per physical)Max TDP:130 W,Intel Xeon E5-2643 v2 @ 3.50GHz,Description:Socket:FCLGA20113.5 GHzTurbo Speed:3.8 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:130 W,,11735Single Thread Rating: 1843,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+v2+%40+3.50GHz&id=2084&multi=2,Intel(R) Xeon(R) CPU E5-2643 v2 @ 3.50GHz,,Socket:FCLGA2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA2011Clockspeed:3.3 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon E5-2643 @ 3.30GHz,Description:Socket:LGA20113.3 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,13492,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+%40+3.30GHz&id=1217&cpuCount=2,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,,Socket:LGA2011Clockspeed:3.3 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA2011Clockspeed:3.3 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Max TDP:130 W,Intel Xeon E5-2643 @ 3.30GHz,Description:Socket:LGA20113.3 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,8467Single Thread Rating: 1783,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2643+%40+3.30GHz&id=1217&multi=2,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,,Socket:LGA2011Clockspeed:3.3 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:FCLGA2011-3Clockspeed:2.4 GHzTurbo Speed:3.4 GHz10 (2 logical cores per physical)Max TDP:90 W,Intel Xeon E5-2640 v4 @ 2.40GHz,Description:Socket:FCLGA2011-32.4 GHzTurbo Speed:3.4 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:90 W,,15244Single Thread Rating: 1680,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+v4+%40+2.40GHz&id=2752&multi=2,Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,,Socket:FCLGA2011-3Clockspeed:2.4 GHzTurbo Speed:3.4 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:90 W
Description:Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.4 GHz8 (2 logical cores per physical)Max TDP:90 W,[Dual CPU] Intel Xeon E5-2640 v3 @ 2.60GHz,Description:Socket:LGA2011-v32.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:90 W,,20824,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+v3+%40+2.60GHz&id=2365&cpuCount=2,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,,Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:90 W
Description:Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.4 GHz8 (2 logical cores per physical)Max TDP:90 W,Intel Xeon E5-2640 v3 @ 2.60GHz,Description:Socket:LGA2011-v32.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:90 W,,14081Single Thread Rating: 1959,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+v3+%40+2.60GHz&id=2365&multi=2,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,,Socket:LGA2011-v3Clockspeed:2.6 GHzTurbo Speed:3.4 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:90 W
Description:Socket:LGA 2011Clockspeed:2.0 GHzTurbo Speed:2.5 GHz8 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2640 v2 @ 2.00GHz,Description:Socket:LGA 20112.0 GHzTurbo Speed:2.5 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,14773,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+v2+%40+2.00GHz&id=2153&cpuCount=2,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,,Socket:LGA 2011Clockspeed:2.0 GHzTurbo Speed:2.5 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA 2011Clockspeed:2.0 GHzTurbo Speed:2.5 GHz8 (2 logical cores per physical)Max TDP:95 W,Intel Xeon E5-2640 v2 @ 2.00GHz,Description:Socket:LGA 20112.0 GHzTurbo Speed:2.5 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W,,9914Single Thread Rating: 1178,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+v2+%40+2.00GHz&id=2153&multi=2,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,,Socket:LGA 2011Clockspeed:2.0 GHzTurbo Speed:2.5 GHzNo of Cores:8 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA2011Clockspeed:2.5 GHzTurbo Speed:3.0 GHz6 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon E5-2640 @ 2.50GHz,Description:Socket:LGA20112.5 GHzTurbo Speed:3.0 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,14924,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+%40+2.50GHz&id=1216&cpuCount=2,Intel(R) Xeon(R) CPU E5-2640 0 @ 2.50GHz,,Socket:LGA2011Clockspeed:2.5 GHzTurbo Speed:3.0 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA2011Clockspeed:2.5 GHzTurbo Speed:3.0 GHz6 (2 logical cores per physical)Max TDP:95 W,Intel Xeon E5-2640 @ 2.50GHz,Description:Socket:LGA20112.5 GHzTurbo Speed:3.0 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,9737Single Thread Rating: 1498,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2640+%40+2.50GHz&id=1216&multi=2,Intel(R) Xeon(R) CPU E5-2640 0 @ 2.50GHz,,Socket:LGA2011Clockspeed:2.5 GHzTurbo Speed:3.0 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:FCLGA2011-3Clockspeed:3.5 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Max TDP:135 W,[Dual CPU] Intel Xeon E5-2637 v4 @ 3.50GHz,Description:Socket:FCLGA2011-33.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:135 W,,17476,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2637+v4+%40+3.50GHz&id=2790&cpuCount=2,Intel(R) Xeon(R) CPU E5-2637 v4 @ 3.50GHz,,Socket:FCLGA2011-3Clockspeed:3.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:135 W
Description:Socket:LGA2011-v3Clockspeed:3.5 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Max TDP:135 W,[Dual CPU] Intel Xeon E5-2637 v3 @ 3.50GHz,Description:Socket:LGA2011-v33.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:135 W,,16854,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2637+v3+%40+3.50GHz&id=2383&cpuCount=2,Intel(R) Xeon(R) CPU E5-2637 v3 @ 3.50GHz,,Socket:LGA2011-v3Clockspeed:3.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:135 W
Description:Socket:LGA2011-v3Clockspeed:3.5 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Max TDP:135 W,Intel Xeon E5-2637 v3 @ 3.50GHz,Description:Socket:LGA2011-v33.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:135 W,,10278Single Thread Rating: 2152,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2637+v3+%40+3.50GHz&id=2383&multi=2,Intel(R) Xeon(R) CPU E5-2637 v3 @ 3.50GHz,,Socket:LGA2011-v3Clockspeed:3.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:135 W
Description:Socket:LGA 2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon E5-2637 v2 @ 3.50GHz,Description:Socket:LGA 20113.5 GHzTurbo Speed:3.8 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,16247,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2637+v2+%40+3.50GHz&id=2178&cpuCount=2,Intel(R) Xeon(R) CPU E5-2637 v2 @ 3.50GHz,,Socket:LGA 2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA 2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHz4 (2 logical cores per physical)Max TDP:130 W,Intel Xeon E5-2637 v2 @ 3.50GHz,Description:Socket:LGA 20113.5 GHzTurbo Speed:3.8 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,9324Single Thread Rating: 1785,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2637+v2+%40+3.50GHz&id=2178&multi=2,Intel(R) Xeon(R) CPU E5-2637 v2 @ 3.50GHz,,Socket:LGA 2011Clockspeed:3.5 GHzTurbo Speed:3.8 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA 2011Clockspeed:2.0 GHzTurbo Speed:2.5 GHz6 (2 logical cores per physical)Max TDP:60 W,Intel Xeon E5-2630L @ 2.00GHz,Description:Socket:LGA 20112.0 GHzTurbo Speed:2.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:60 W,,7868Single Thread Rating: 1086,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2630L+%40+2.00GHz&id=2222&multi=2,Intel(R) Xeon(R) CPU E5-2630L 0 @ 2.00GHz,,Socket:LGA 2011Clockspeed:2.0 GHzTurbo Speed:2.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:60 W
Description:Socket:FCLGA2011-3Clockspeed:2.2 GHzTurbo Speed:3.1 GHz10 (2 logical cores per physical)Max TDP:85 W,Intel Xeon E5-2630 v4 @ 2.20GHz,Description:Socket:FCLGA2011-32.2 GHzTurbo Speed:3.1 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:85 W,,14127Single Thread Rating: 1671,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E5-2630+v4+%40+2.20GHz&id=2758&multi=2,Intel(R) Xeon(R) CPU E5-2630 v4 @ 2.20GHz,,Socket:FCLGA2011-3Clockspeed:2.2 GHzTurbo Speed:3.1 GHzNo of Cores:10 (2 logical cores per physical)Max TDP:85 W
