memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>Dell Inspiron 5559 214641 Notebook Árak - Dell Inspiron 5559 214641 Laptop Akció</title>,2 GB,2.5 GHz,,"
          218 120 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214641-p337599490/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Latitude E6440 E6440-44 Notebook Árak - Dell Latitude E6440 E6440-44 Laptop Akció</title>,2 GB,3 GHz,,"
          541 850 Ft-tól
      ",Windows 7 Professional,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e6440-e6440-44-p336376936/,AMD Radeon HD 8690M,8 GB,Dedikált,4610M,1600 MHz,"14"""
,<title>MSI GS72 6QE-246CZ Notebook Árak - MSI GS72 6QE-246CZ Laptop Akció</title>,3 GB,2.6 GHz,,"
          729 990 Ft
        ",,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/msi/gs72-6qe-246cz-p335123970/,Nvidia GeForce GTX 970M,16 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>MSI GT62VR-6RD16H11 Notebook Árak - MSI GT62VR-6RD16H11 Laptop Akció</title>,6 GB,2.6 GHz,,"
          624 290 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt62vr-6rd16h11-p344850232/,Nvidia GeForce GTX 1060,16 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Inspiron 5559 214646 Notebook Árak - Dell Inspiron 5559 214646 Laptop Akció</title>,2 GB,2.5 GHz,,"
          218 120 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214646-p337599638/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GP62-6QE8H11 Notebook Árak - MSI GP62-6QE8H11 Laptop Akció</title>,2 GB,2.6 GHz,,"
          314 309 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gp62-6qe8h11-p325036869/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,,"15.6"""
16 GB,<title>Dell Inspiron 5559 208960 Notebook Árak - Dell Inspiron 5559 208960 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          232 982 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-208960-p330223131/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 DI5559A4-6500-8GH1TD4BG-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6500-8GH1TD4BG-11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          216 110 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6500-8gh1td4bg-11-p330637159/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG GL552VW-CN443T Notebook Árak - ASUS ROG GL552VW-CN443T Laptop Akció</title>,4 GB,2.6 GHz,,"
          398 830 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn443t-p344097894/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>ASUS ROG GL752VW-T4179T Notebook Árak - ASUS ROG GL752VW-T4179T Laptop Akció</title>,2 GB,,,"
          488 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl752vw-t4179t-p328582259/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,,"17.3"""
8 GB,<title>Dell Latitude E5550 177747 Notebook Árak - Dell Latitude E5550 177747 Laptop Akció</title>,2 GB,2.6 GHz,1,"
          389 553 Ft
        ",Windows 8.1 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e5550-177747-p272449387/,Nvidia GeForce GT 840M,8 GB,Dedikált,5600U,1600 MHz,"15.6"""
,<title>Dell Inspiron 7548 7548-4297 Notebook Árak - Dell Inspiron 7548 7548-4297 Laptop Akció</title>,4 GB,2.4 GHz,,"
          449 990 Ft
        ",Windows 8.1,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7548-7548-4297-p311171251/,AMD Radeon R7 M270,16 GB,Dedikált,5500U,,"15.6"""
,<title>Dell Latitude E5470 N007LE5470UEMEA_WIN Notebook Árak - Dell Latitude E5470 N007LE5470UEMEA_WIN Laptop Akció</title>,2 GB,2.6 GHz,,"
          415 467 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e5470-n007le5470uemea-win-p333372759/,AMD Radeon R7 M360,8 GB,Dedikált,6600U,2133 MHz,"14"""
,<title>ASUS F756UX-T7016T Notebook Árak - ASUS F756UX-T7016T Laptop Akció</title>,2 GB,2.5 GHz,,"
          304 300 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/f756ux-t7016t-p332730559/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>Dell Inspiron 5558 DI5558N4-5500-16GH2TW81F4BG-11 Notebook Árak - Dell Inspiron 5558 DI5558N4-5500-16GH2TW81F4BG-11 Laptop Akció</title>,4 GB,2.4 GHz,,"
          279 900 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-di5558n4-5500-16gh2tw81f4bg-11-p295176137/,Nvidia GeForce 920M,16 GB,Dedikált,5500U,,"15.6"""
16 GB,<title>Dell Inspiron 5559 INSP5559-13 Notebook Árak - Dell Inspiron 5559 INSP5559-13 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          317 470 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-13-p330297757/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG GL552VW-CN274T Notebook Árak - ASUS ROG GL552VW-CN274T Laptop Akció</title>,2 GB,,,"
          361 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn274t-p332731039/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
16 GB,<title>Toshiba Satellite P50t-B-11D Notebook Árak - Toshiba Satellite P50t-B-11D Laptop Akció</title>,2 GB,2.6 GHz,2,"
          450 790 Ft-tól
      ",Windows 8.1,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/toshiba/satellite-p50t-b-11d-p264254505/,AMD Radeon R9 M265X,16 GB,Dedikált,4720HQ,1600 MHz,"15"""
,<title>MSI GS70-6QE16H11 Notebook Árak - MSI GS70-6QE16H11 Laptop Akció</title>,3 GB,2.6 GHz,,"
          595 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gs70-6qe16h11-p306978205/,Nvidia GeForce GTX 970M,16 GB,Dedikált,6700HQ,,"17.3"""
16 GB,<title>Lenovo ThinkPad T540p 20BE00CCGE Notebook Árak - Lenovo ThinkPad T540p 20BE00CCGE Laptop Akció</title>,1 GB,2.5 GHz,2,"
          610 475 Ft
        ",Windows 10 Pro,Intel Core i7,DDR3,2880 x 1620,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-t540p-20be00ccge-p301213201/,Nvidia GeForce GT 730M,8 GB,Dedikált,4710MQ,1600 MHz,"15.6"""
,<title>ASUS F556UB-DM068T Notebook Árak - ASUS F556UB-DM068T Laptop Akció</title>,2 GB,2.5 GHz,,"
          261 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/f556ub-dm068t-p330235705/,Nvidia GeForce 940M,12 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG G771JW-T7227T Notebook Árak - ASUS ROG G771JW-T7227T Laptop Akció</title>,4 GB,2 GHz,,"
          479 900 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g771jw-t7227t-p329329641/,Nvidia GeForce GTX 960M,16 GB,Dedikált,4750HQ,1600 MHz,"17.3"""
32 GB,<title>Dell XPS 9550 206580 Notebook Árak - Dell XPS 9550 206580 Laptop Akció</title>,2 GB,2.6 GHz,2,"
          789 013 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/xps-9550-206580-p330443365/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Toshiba Satellite Pro A50-C-1GW Notebook Árak - Toshiba Satellite Pro A50-C-1GW Laptop Akció</title>,2 GB,2.5 GHz,2,"
          347 100 Ft
        ",Windows 7 Professional,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/toshiba/satellite-pro-a50-c-1gw-p339140662/,Nvidia GeForce 930M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
32 GB,<title>Acer Aspire V5-591G-779Q LIN NX.G66EU.009 Notebook Árak - Acer Aspire V5-591G-779Q LIN NX.G66EU.009 Laptop Akció</title>,4 GB,2.6 GHz,2,"
          440 091 Ft
        ",Linux,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v5-591g-779q-lin-nx-g66eu-009-p332846501/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>MSI GS70 2QE-640CZ Notebook Árak - MSI GS70 2QE-640CZ Laptop Akció</title>,3 GB,2.7 GHz,,"
          593 990 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gs70-2qe-640cz-p295512705/,Nvidia GeForce GTX 970M,16 GB,Dedikált,5700HQ,1600 MHz,"17.3"""
16 GB,<title>Dell Inspiron 5759 INSP5759-2 Notebook Árak - Dell Inspiron 5759 INSP5759-2 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          339 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-insp5759-2-p331552229/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>ASUS F556UB-DM059T Notebook Árak - ASUS F556UB-DM059T Laptop Akció</title>,2 GB,2.5 GHz,,"
          279 900 Ft
        ",,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/f556ub-dm059t-p340687670/,Nvidia GeForce 940M,12 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 214648 Notebook Árak - Dell Inspiron 5559 214648 Laptop Akció</title>,2 GB,2.5 GHz,,"
          216 535 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214648-p337599020/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS N551JW-CN067D Notebook Árak - ASUS N551JW-CN067D Laptop Akció</title>,2 GB,2.6 GHz,2,"
          309 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/n551jw-cn067d-p291844333/,Nvidia GeForce GTX 960M,8 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
,<title>HP OMEN 15-5012NC M3H50EA Notebook Árak - HP OMEN 15-5012NC M3H50EA Laptop Akció</title>,4 GB,2.5 GHz,,"
          643 300 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/omen-15-5012nc-m3h50ea-p274993677/,Nvidia GeForce GTX 860M,8 GB,Dedikált,4710HQ,1600 MHz,"15.6"""
,<title>Dell Vostro 5459 V5459-1 Notebook Árak - Dell Vostro 5459 V5459-1 Laptop Akció</title>,4 GB,2.5 GHz,,"
          255 130 Ft-tól
      ",Linux,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/vostro-5459-v5459-1-p338086382/,Nvidia GeForce 930M,8 GB,Dedikált,6500U,1600 MHz,"14"""
16 GB,<title>Dell Inspiron 7559 INSP7559-2 Notebook Árak - Dell Inspiron 7559 INSP7559-2 Laptop Akció</title>,4 GB,2.6 GHz,2,"
          319 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-2-p330669629/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad B51-80 80LM0038CK Notebook Árak - Lenovo IdeaPad B51-80 80LM0038CK Laptop Akció</title>,2 GB,2.5 GHz,,"
          244 990 Ft
        ",,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-b51-80-80lm0038ck-p332676771/,AMD Radeon R5 M330,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GT72S 6QD-1263 Notebook Árak - MSI GT72S 6QD-1263 Laptop Akció</title>,4 GB,2.6 GHz,,"
          595 990 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72s-6qd-1263-p340687756/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>MSI GT72S 6QE-1000CZ Notebook Árak - MSI GT72S 6QE-1000CZ Laptop Akció</title>,8 GB,2.7 GHz,,"
          1 074 990 Ft
        ",,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/msi/gt72s-6qe-1000cz-p332552011/,Nvidia GeForce GTX 980M,32 GB,Dedikált,6820HK,2133 MHz,"17.3"""
,<title>Dell Latitude E6540 E6540-42 Notebook Árak - Dell Latitude E6540 E6540-42 Laptop Akció</title>,2 GB,2.8 GHz,,"
          685 990 Ft
        ",Windows 7 Professional,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e6540-e6540-42-p337595736/,AMD Radeon HD 8790M,8 GB,Dedikált,4810MQ,1600 MHz,"15.6"""
,<title>ASUS ROG G752VT-GC032T Notebook Árak - ASUS ROG G752VT-GC032T Laptop Akció</title>,3 GB,,,"
          631 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vt-gc032t-p332678133/,Nvidia GeForce GTX 970M,16 GB,Dedikált,6700HQ,,"17.3"""
,<title>Dell inspiron 5759 5759-0078 Notebook Árak - Dell inspiron 5759 5759-0078 Laptop Akció</title>,4 GB,2.5 GHz,,"
          368 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-5759-0078-p339562308/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,,"17.3"""
,<title>MSI GT72S-6QEG16H11 Notebook Árak - MSI GT72S-6QEG16H11 Laptop Akció</title>,4 GB,2.6 GHz,,"
          745 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72s-6qeg16h11-p306978209/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,,"17.3"""
,<title>ASUS ROG GL502VY-FY049D Notebook Árak - ASUS ROG GL502VY-FY049D Laptop Akció</title>,8 GB,2.6 GHz,,"
          474 990 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl502vy-fy049d-p343323420/,Nvidia GeForce GTX 980M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>MSI GT72VR-6RE16H51 Notebook Árak - MSI GT72VR-6RE16H51 Laptop Akció</title>,8 GB,2.6 GHz,,"
          918 250 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72vr-6re16h51-p344850142/,Nvidia GeForce GTX 1070,16 GB,Dedikált,6700HQ,,"17.3"""
,<title>ASUS ROG G752VY-GC088T Notebook Árak - ASUS ROG G752VY-GC088T Laptop Akció</title>,8 GB,2.6 GHz,,"
          814 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vy-gc088t-p332728543/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,,"17.3"""
,<title>Dell Inspiron 5558 181136 Notebook Árak - Dell Inspiron 5558 181136 Laptop Akció</title>,4 GB,2.4 GHz,,"
          224 100 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-181136-p299732013/,Nvidia GeForce 920M,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
32 GB,<title>Dell XPS 9550 9550-7633 Notebook Árak - Dell XPS 9550 9550-7633 Laptop Akció</title>,2 GB,2.6 GHz,2,"
          750 900 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/xps-9550-9550-7633-p327101445/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>MSI GS60 6QC-295CZ Notebook Árak - MSI GS60 6QC-295CZ Laptop Akció</title>,2 GB,2.6 GHz,,"
          549 990 Ft
        ",,Intel Core i7,,1920 x 1200,http://www.arukereso.hu/notebook-c3100/msi/gs60-6qc-295cz-p332552033/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>MSI GT80S 6QE-283 Notebook Árak - MSI GT80S 6QE-283 Laptop Akció</title>,8 GB,2.7 GHz,,"
          1 317 890 Ft
        ",,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt80s-6qe-283-p340687764/,Nvidia GeForce GTX 980M,32 GB,Dedikált,6820HK,2133 MHz,"18.4"""
,<title>Dell Alienware 17 AW17-10 Notebook Árak - Dell Alienware 17 AW17-10 Laptop Akció</title>,8 GB,2.6 GHz,,"
          843 547 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/alienware-17-aw17-10-p337595730/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>Acer Predator W10 NH.Q0QEC.001 Notebook Árak - Acer Predator W10 NH.Q0QEC.001 Laptop Akció</title>,6 GB,2.6 GHz,,"
          507 880 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/predator-w10-nh-q0qec-001-p343414448/,Nvidia GeForce GTX 970M,8 GB,Dedikált,6700HQ,,"17.3"""
,<title>ASUS ROG GL552VW-CN444T Notebook Árak - ASUS ROG GL552VW-CN444T Laptop Akció</title>,4 GB,,,"
          484 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn444t-p332730581/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Latitude E5570 E5570-5 Notebook Árak - Dell Latitude E5570 E5570-5 Laptop Akció</title>,2 GB,2.6 GHz,,"
          399 000 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e5570-e5570-5-p337405674/,AMD Radeon R7 M360,8 GB,Dedikált,6600U,2133 MHz,"15.6"""
64 GB,<title>MSI GT72-6QD81 Notebook Árak - MSI GT72-6QD81 Laptop Akció</title>,3 GB,2.6 GHz,4,"
          437 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72-6qd81-p306978271/,Nvidia GeForce GTX 970M,8 GB,Dedikált,6700HQ,,"17.3"""
16 GB,<title>ASUS N551JX-CN298D Notebook Árak - ASUS N551JX-CN298D Laptop Akció</title>,4 GB,2 GHz,2,"
          339 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/n551jx-cn298d-p307662975/,Nvidia GeForce GTX 950M,8 GB,Dedikált,4750HQ,1600 MHz,"15"""
,<title>Dell Precision M7510 7510-8566 Notebook Árak - Dell Precision M7510 7510-8566 Laptop Akció</title>,2 GB,2.7 GHz,,"
          895 570 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/precision-m7510-7510-8566-p339562674/,Nvidia Quadro M1000M,8 GB,Dedikált,6820HQ,,"15.6"""
,<title>ASUS ROG GL552VW-CN275T Notebook Árak - ASUS ROG GL552VW-CN275T Laptop Akció</title>,2 GB,,,"
          399 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn275t-p332678185/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>ASUS ZenBook Pro UX501VW-FJ006R Notebook Árak - ASUS ZenBook Pro UX501VW-FJ006R Laptop Akció</title>,4 GB,2.6 GHz,,"
          654 990 Ft
        ",,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/asus/zenbook-pro-ux501vw-fj006r-p337169564/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>ASUS ROG G501VW-FY108T Notebook Árak - ASUS ROG G501VW-FY108T Laptop Akció</title>,4 GB,,,"
          551 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g501vw-fy108t-p332728481/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Inspiron 5759 DI5759A4-6500-16GH2TDFT4SI-11 Notebook Árak - Dell Inspiron 5759 DI5759A4-6500-16GH2TDFT4SI-11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          329 560 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5759-di5759a4-6500-16gh2tdft4si-11-p342044438/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>Lenovo IdeaPad Y700 80Q00083PB Notebook Árak - Lenovo IdeaPad Y700 80Q00083PB Laptop Akció</title>,,2.6 GHz,,"
          328 000 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y700-80q00083pb-p345847112/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
12 GB,<title>ASUS X555UB-XO246T Notebook Árak - ASUS X555UB-XO246T Laptop Akció</title>,2 GB,2.5 GHz,,"
          234 493 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x555ub-xo246t-p333895522/,Nvidia GeForce 940M,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Dell Inspiron 7559 INSP7559-11 Notebook Árak - Dell Inspiron 7559 INSP7559-11 Laptop Akció</title>,4 GB,2.6 GHz,,"
          356 690 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-11-p341461306/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
,<title>Dell Precision M3510 3510-3146 Notebook Árak - Dell Precision M3510 3510-3146 Laptop Akció</title>,2 GB,2.7 GHz,,"
          714 500 Ft
        ",Windows 10 Pro,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/precision-m3510-3510-3146-p333957826/,AMD FirePro W5130M,16 GB,Dedikált,6820HK,,"15.6"""
,<title>Dell Inspiron 5559 INSP5559-26 Notebook Árak - Dell Inspiron 5559 INSP5559-26 Laptop Akció</title>,4 GB,2.5 GHz,,"
          229 845 Ft-tól
      ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-26-p341296044/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS VivoBook Pro N552VW-FY082T Notebook Árak - ASUS VivoBook Pro N552VW-FY082T Laptop Akció</title>,4 GB,,,"
          449 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/vivobook-pro-n552vw-fy082t-p332730825/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>ASUS ROG GL552VW-CN446T Notebook Árak - ASUS ROG GL552VW-CN446T Laptop Akció</title>,4 GB,,,"
          533 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl552vw-cn446t-p332728485/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>HP Pavilion Gaming 15-bc008nc W7T16EA Notebook Árak - HP Pavilion Gaming 15-bc008nc W7T16EA Laptop Akció</title>,4 GB,2.6 GHz,,"
          409 490 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/pavilion-gaming-15-bc008nc-w7t16ea-p340559626/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>ASUS ROG GL502VT-FI029T Notebook Árak - ASUS ROG GL502VT-FI029T Laptop Akció</title>,6 GB,2.6 GHz,,"
          571 990 Ft
        ",Windows 10 Home,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/asus/rog-gl502vt-fi029t-p344232054/,Nvidia GeForce GTX 970M,16 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>MSI GT72VR-6RD16H21 Notebook Árak - MSI GT72VR-6RD16H21 Laptop Akció</title>,6 GB,2.6 GHz,,"
          734 530 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gt72vr-6rd16h21-p344850148/,Nvidia GeForce GTX 1060,16 GB,Dedikált,6700HQ,,"17.3"""
