core,name,clock,price,rank,link,other_name,g3d_mark,description
Socket:LGA771Clockspeed:3.4 GHz4Typical TDP:150 W,[Dual CPU] Intel Xeon X5492 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:4Typical TDP:150 W,,8805Single Thread Rating: 1455,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493&cpuCount=2,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.4 GHz4Typical TDP:150 W,Intel Xeon X5492 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:4Typical TDP:150 W,,4829Single Thread Rating: 1443,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493&multi=2,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:150 W,[Dual CPU] Intel Xeon X5482 @ 3.20GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:150 W,,8265Single Thread Rating: 1373,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299&cpuCount=2,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:150 W,Intel Xeon X5482 @ 3.20GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:150 W,,4572Single Thread Rating: 1365,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299&multi=2,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5472 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,7780Single Thread Rating: 1293,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298&cpuCount=2,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,Intel Xeon X5472 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,4023Single Thread Rating: 1220,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298&multi=2,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.3 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5470 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:4Typical TDP:120 W,,8225Single Thread Rating: 1393,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709&cpuCount=2,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.3 GHz4Typical TDP:120 W,Intel Xeon X5470 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:4Typical TDP:120 W,,4637Single Thread Rating: 1392,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709&multi=2,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5460 @ 3.16GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:120 W,,7885Single Thread Rating: 1344,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297&cpuCount=2,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:120 W,Intel Xeon X5460 @ 3.16GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:120 W,,4365Single Thread Rating: 1336,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297&multi=2,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5450 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,7513Single Thread Rating: 1271,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5450+%40+3.00GHz&id=1296&cpuCount=2,Intel(R) Xeon(R) CPU X5450 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,Intel Xeon X5450 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,4155Single Thread Rating: 1263,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5450+%40+3.00GHz&id=1296&multi=2,Intel(R) Xeon(R) CPU X5450 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:150 W,Intel Xeon X5365 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:150 W,,3491Single Thread Rating: 1169,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295&multi=2,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:150 W,[Dual CPU] Intel Xeon X5365 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:150 W,,6278Single Thread Rating: 1184,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295&cpuCount=2,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5355 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:120 W,,5810Single Thread Rating: 1051,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294&cpuCount=2,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,
Socket:LGA771Clockspeed:3.4 GHz2Typical TDP:80 W,[Dual CPU] Intel Xeon X5272 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:2Typical TDP:80 W,,4890Single Thread Rating: 1455,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293&cpuCount=2,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.4 GHz2Typical TDP:80 W,Intel Xeon X5272 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:2Typical TDP:80 W,,2394Single Thread Rating: 1335,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293&multi=2,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:120 W,Intel Xeon X5355 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:120 W,,3258Single Thread Rating: 1033,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294&multi=2,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,
Socket:LGA771Clockspeed:3.5 GHz2Typical TDP:80 W,Intel Xeon X5270 @ 3.50GHz,Socket:LGA7713.5 GHzNo of Cores:2Typical TDP:80 W,,2524Single Thread Rating: 1375,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5270+%40+3.50GHz&id=2358&multi=2,Intel(R) Xeon(R) CPU X5270 @ 3.50GHz,,
Socket:LGA771Clockspeed:3.3 GHz2Typical TDP:80 W,Intel Xeon X5260 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:2Typical TDP:80 W,,2451Single Thread Rating: 1415,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292&multi=2,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Typical TDP:130 W,[Dual CPU] Intel Xeon W5590 @ 3.33GHz,Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,10343Single Thread Rating: 1474,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5590+%40+3.33GHz&id=1277&cpuCount=2,Intel(R) Xeon(R) CPU W5590 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.3 GHz2Typical TDP:80 W,[Dual CPU] Intel Xeon X5260 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:2Typical TDP:80 W,,4778Single Thread Rating: 1407,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292&cpuCount=2,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon W5590 @ 3.33GHz,Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,6183Single Thread Rating: 1441,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5590+%40+3.33GHz&id=1277&multi=2,Intel(R) Xeon(R) CPU W5590 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Typical TDP:130 W,[Dual CPU] Intel Xeon W5580 @ 3.20GHz,Socket:LGA13663.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,10110Single Thread Rating: 1409,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5580+%40+3.20GHz&id=1276&cpuCount=2,Intel(R) Xeon(R) CPU W5580 @ 3.20GHz,,
Socket:FCLGA3647Clockspeed:2.2 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Typical TDP:85 W,[Dual CPU] Intel Xeon Silver 4114 @ 2.20GHz,Socket:FCLGA36472.2 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Typical TDP:85 W,,20652Single Thread Rating: 1616,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4114+%40+2.20GHz&id=3095&cpuCount=2,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,,
Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon W5580 @ 3.20GHz,Socket:LGA13663.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,5836Single Thread Rating: 1410,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5580+%40+3.20GHz&id=1276&multi=2,Intel(R) Xeon(R) CPU W5580 @ 3.20GHz,,
Socket:FCLGA3647Clockspeed:2.2 GHzTurbo Speed:3.0 GHz10 (2 logical cores per physical)Typical TDP:85 W,Intel Xeon Silver 4114 @ 2.20GHz,Socket:FCLGA36472.2 GHzTurbo Speed:3.0 GHzNo of Cores:10 (2 logical cores per physical)Typical TDP:85 W,,14466Single Thread Rating: 1652,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4114+%40+2.20GHz&id=3095&multi=2,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,,
Socket:FCLGA3647Clockspeed:2.1 GHzTurbo Speed:3.0 GHz8 (2 logical cores per physical)Typical TDP:85 W,[Dual CPU] Intel Xeon Silver 4110 @ 2.10GHz,Socket:FCLGA36472.1 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Typical TDP:85 W,,17895Single Thread Rating: 1542,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4110+%40+2.10GHz&id=3106&cpuCount=2,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,,
Socket:FCLGA3647Clockspeed:1.8 GHzTurbo Speed:3.0 GHz8 (2 logical cores per physical)Typical TDP:85 W,[Dual CPU] Intel Xeon Silver 4108 @ 1.80GHz,Socket:FCLGA36471.8 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Typical TDP:85 W,,15441Single Thread Rating: 1339,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4108+%40+1.80GHz&id=3167&cpuCount=2,Intel(R) Xeon(R) Silver 4108 CPU @ 1.80GHz,,
Socket:FCLGA3647Clockspeed:2.1 GHzTurbo Speed:3.0 GHz8 (2 logical cores per physical)Typical TDP:85 W,Intel Xeon Silver 4110 @ 2.10GHz,Socket:FCLGA36472.1 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Typical TDP:85 W,,11631Single Thread Rating: 1519,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4110+%40+2.10GHz&id=3106&multi=2,Intel(R) Xeon(R) Silver 4110 CPU @ 2.10GHz,,
Socket:FCLGA3647Clockspeed:1.8 GHzTurbo Speed:3.0 GHz8 (2 logical cores per physical)Typical TDP:85 W,Intel Xeon Silver 4108 @ 1.80GHz,Socket:FCLGA36471.8 GHzTurbo Speed:3.0 GHzNo of Cores:8 (2 logical cores per physical)Typical TDP:85 W,,10542Single Thread Rating: 1710,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4108+%40+1.80GHz&id=3167&multi=2,Intel(R) Xeon(R) Silver 4108 CPU @ 1.80GHz,,
Socket:FCLGA3647Clockspeed:2.5 GHzTurbo Speed:3.8 GHz28 (2 logical cores per physical)Typical TDP:205 W,[Quad CPU] Intel Xeon Platinum 8180 @ 2.50GHz,Socket:FCLGA36472.5 GHzTurbo Speed:3.8 GHzNo of Cores:28 (2 logical cores per physical)Typical TDP:205 W,,44139Single Thread Rating: 1849,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8180+%40+2.50GHz&id=3207&cpuCount=4,Intel(R) Xeon(R) Platinum 8180 CPU @ 2.50GHz,,
Socket:mPGA604Clockspeed:3.2 GHz2 (2 logical cores per physical)Typical TDP:90 W,Intel Xeon MV 3.20GHz,Socket:mPGA6043.2 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:90 W,,683Single Thread Rating: 447,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MV+3.20GHz&id=2524&multi=2,Intel(R) Xeon(TM) MV CPU 3.20GHz,,
Clockspeed:2.7 GHz1 (2 logical cores per physical)Typical TDP:80 W,[Dual CPU] Intel Xeon MP 2.70GHz,2.7 GHzNo of Cores:1 (2 logical cores per physical)Typical TDP:80 W,,539Single Thread Rating: 487,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MP+2.70GHz&id=1922&cpuCount=2,Intel(R) Xeon(TM) MP CPU 2.70GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:2.8 GHz6 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5640 @ 2.27GHz,Socket:LGA13662.8 GHzTurbo Speed:2.8 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,9744Single Thread Rating: 1111,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5640+%40+2.27GHz&id=1263&cpuCount=2,Intel(R) Xeon(R) CPU L5640 @ 2.27GHz,,
Socket:PGA604Clockspeed:2.1 GHz6Typical TDP:65 W,Intel Xeon L7455 @ 2.13GHz,Socket:PGA6042.1 GHzNo of Cores:6Typical TDP:65 W,,3836Single Thread Rating: 925,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L7455+%40+2.13GHz&id=2431&multi=4,Intel(R) Xeon(R) CPU L7455 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:2.8 GHz6 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5640 @ 2.27GHz,Socket:LGA13662.8 GHzTurbo Speed:2.8 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,6444Single Thread Rating: 1110,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5640+%40+2.27GHz&id=1263&multi=2,Intel(R) Xeon(R) CPU L5640 @ 2.27GHz,,
Socket:LGA1366Clockspeed:2.1 GHzTurbo Speed:2.7 GHz6 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5639 @ 2.13GHz,Socket:LGA13662.1 GHzTurbo Speed:2.7 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,7021Single Thread Rating: 1125,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5639+%40+2.13GHz&id=1983&multi=2,Intel(R) Xeon(R) CPU L5639 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.0 GHzTurbo Speed:2.4 GHz6 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5638 @ 2.00GHz,Socket:LGA13662.0 GHzTurbo Speed:2.4 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,8952Single Thread Rating: 924,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5638+%40+2.00GHz&id=1262&cpuCount=2,Intel(R) Xeon(R) CPU L5638 @ 2.00GHz,,
Socket:LGA1366Clockspeed:2.1 GHzTurbo Speed:2.4 GHz4 (2 logical cores per physical)Typical TDP:40 W,[Dual CPU] Intel Xeon L5630 @ 2.13GHz,Socket:LGA13662.1 GHzTurbo Speed:2.4 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:40 W,,7006Single Thread Rating: 936,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5630+%40+2.13GHz&id=2086&cpuCount=2,Intel(R) Xeon(R) CPU L5630 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.0 GHzTurbo Speed:2.4 GHz6 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5638 @ 2.00GHz,Socket:LGA13662.0 GHzTurbo Speed:2.4 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,5556Single Thread Rating: 942,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5638+%40+2.00GHz&id=1262&multi=2,Intel(R) Xeon(R) CPU L5638 @ 2.00GHz,,
Socket:LGA1366Clockspeed:2.1 GHzTurbo Speed:2.4 GHz4 (2 logical cores per physical)Typical TDP:40 W,Intel Xeon L5630 @ 2.13GHz,Socket:LGA13662.1 GHzTurbo Speed:2.4 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:40 W,,4369Single Thread Rating: 922,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5630+%40+2.13GHz&id=2086&multi=2,Intel(R) Xeon(R) CPU L5630 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.4 GHzTurbo Speed:2.7 GHz4 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5530 @ 2.40GHz,Socket:LGA13662.4 GHzTurbo Speed:2.7 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,7939Single Thread Rating: 1132,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5530+%40+2.40GHz&id=1261&cpuCount=2,Intel(R) Xeon(R) CPU L5530 @ 2.40GHz,,
Socket:LGA1366Clockspeed:2.3 GHzTurbo Speed:2.5 GHz4 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5520 @ 2.27GHz,Socket:LGA13662.3 GHzTurbo Speed:2.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,7001Single Thread Rating: 1018,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5520+%40+2.27GHz&id=1260&cpuCount=2,Intel(R) Xeon(R) CPU L5520 @ 2.27GHz,,
Socket:LGA1366Clockspeed:2.4 GHzTurbo Speed:2.7 GHz4 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5530 @ 2.40GHz,Socket:LGA13662.4 GHzTurbo Speed:2.7 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,4351Single Thread Rating: 1018,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5530+%40+2.40GHz&id=1261&multi=2,Intel(R) Xeon(R) CPU L5530 @ 2.40GHz,,
Socket:LGA1366Clockspeed:2.3 GHzTurbo Speed:2.5 GHz4 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5520 @ 2.27GHz,Socket:LGA13662.3 GHzTurbo Speed:2.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,4387Single Thread Rating: 1034,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5520+%40+2.27GHz&id=1260&multi=2,Intel(R) Xeon(R) CPU L5520 @ 2.27GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5430 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:50 W,,6600Single Thread Rating: 1130,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5430+%40+2.66GHz&id=2170&cpuCount=2,Intel(R) Xeon(R) CPU L5430 @ 2.66GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:50 W,Intel Xeon L5430 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:50 W,,3776Single Thread Rating: 1128,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5430+%40+2.66GHz&id=2170&multi=2,Intel(R) Xeon(R) CPU L5430 @ 2.66GHz,,
Socket:LGA771Clockspeed:2.5 GHz4Typical TDP:50 W,Intel Xeon L5420 @ 2.50GHz,Socket:LGA7712.5 GHzNo of Cores:4Typical TDP:50 W,,3503Single Thread Rating: 1045,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5420+%40+2.50GHz&id=1259&multi=2,Intel(R) Xeon(R) CPU L5420 @ 2.50GHz,,
Socket:LGA771Clockspeed:2.5 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5420 @ 2.50GHz,Socket:LGA7712.5 GHzNo of Cores:4Typical TDP:50 W,,6487Single Thread Rating: 1072,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5420+%40+2.50GHz&id=1259&cpuCount=2,Intel(R) Xeon(R) CPU L5420 @ 2.50GHz,,
Socket:LGA771Clockspeed:2.3 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5410 @ 2.33GHz,Socket:LGA7712.3 GHzNo of Cores:4Typical TDP:50 W,,6163Single Thread Rating: 1007,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5410+%40+2.33GHz&id=1706&cpuCount=2,Intel(R) Xeon(R) CPU L5410 @ 2.33GHz,,
Socket:LGA771Clockspeed:2.3 GHz4Typical TDP:50 W,Intel Xeon L5410 @ 2.33GHz,Socket:LGA7712.3 GHzNo of Cores:4Typical TDP:50 W,,3414Single Thread Rating: 1021,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5410+%40+2.33GHz&id=1706&multi=2,Intel(R) Xeon(R) CPU L5410 @ 2.33GHz,,
Socket:LGA771Clockspeed:2.0 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5335 @ 2.00GHz,Socket:LGA7712.0 GHzNo of Cores:4Typical TDP:50 W,,4891Single Thread Rating: 802,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5335+%40+2.00GHz&id=1977&cpuCount=2,Intel(R) Xeon(R) CPU L5335 @ 2.00GHz,,
Socket:LGA771Clockspeed:2.1 GHz4Typical TDP:40 W,Intel Xeon L5408 @ 2.13GHz,Socket:LGA7712.1 GHzNo of Cores:4Typical TDP:40 W,,3014Single Thread Rating: 928,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5408+%40+2.13GHz&id=2231&multi=2,Intel(R) Xeon(R) CPU L5408 @ 2.13GHz,,
Socket:LGA771Clockspeed:2.0 GHz4Typical TDP:50 W,Intel Xeon L5335 @ 2.00GHz,Socket:LGA7712.0 GHzNo of Cores:4Typical TDP:50 W,,2756Single Thread Rating: 800,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5335+%40+2.00GHz&id=1977&multi=2,Intel(R) Xeon(R) CPU L5335 @ 2.00GHz,,
Socket:LGA771Clockspeed:1.9 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5320 @ 1.86GHz,Socket:LGA7711.9 GHzNo of Cores:4Typical TDP:50 W,,4286Single Thread Rating: 718,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5320+%40+1.86GHz&id=1258&cpuCount=2,Intel(R) Xeon(R) CPU L5320 @ 1.86GHz,,
Socket:LGA771Clockspeed:1.9 GHz4Typical TDP:50 W,Intel Xeon L5320 @ 1.86GHz,Socket:LGA7711.9 GHzNo of Cores:4Typical TDP:50 W,,2135Single Thread Rating: 580,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5320+%40+1.86GHz&id=1258&multi=2,Intel(R) Xeon(R) CPU L5320 @ 1.86GHz,,
Socket:LGA771Clockspeed:3.0 GHz2Typical TDP:40 W,[Dual CPU] Intel Xeon L5240 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:2Typical TDP:40 W,,4469Single Thread Rating: 1293,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5240+%40+3.00GHz&id=1257&cpuCount=2,Intel(R) Xeon(R) CPU L5240 @ 3.00GHz,,
Socket:FCLGA3647Clockspeed:3.0 GHzTurbo Speed:3.7 GHz18 (2 logical cores per physical)Typical TDP:200 W,[Dual CPU] Intel Xeon Gold 6154 @ 3.00GHz,Socket:FCLGA36473.0 GHzTurbo Speed:3.7 GHzNo of Cores:18 (2 logical cores per physical)Typical TDP:200 W,,35948Single Thread Rating: 2126,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6154+%40+3.00GHz&id=3127&cpuCount=2,Intel(R) Xeon(R) Gold 6154 CPU @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz2Typical TDP:40 W,Intel Xeon L5240 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:2Typical TDP:40 W,,2271Single Thread Rating: 1286,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5240+%40+3.00GHz&id=1257&multi=2,Intel(R) Xeon(R) CPU L5240 @ 3.00GHz,,
Socket:FCLGA3647Clockspeed:3.0 GHzTurbo Speed:3.7 GHz18 (2 logical cores per physical)Typical TDP:200 W,Intel Xeon Gold 6154 @ 3.00GHz,Socket:FCLGA36473.0 GHzTurbo Speed:3.7 GHzNo of Cores:18 (2 logical cores per physical)Typical TDP:200 W,,27789Single Thread Rating: 2128,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6154+%40+3.00GHz&id=3127&multi=2,Intel(R) Xeon(R) Gold 6154 CPU @ 3.00GHz,,
Socket:FCLGA3647Clockspeed:2.1 GHzTurbo Speed:3.7 GHz22 (2 logical cores per physical)Typical TDP:140 W,[Dual CPU] Intel Xeon Gold 6152 @ 2.10GHz,Socket:FCLGA36472.1 GHzTurbo Speed:3.7 GHzNo of Cores:22 (2 logical cores per physical)Typical TDP:140 W,,35368Single Thread Rating: 1952,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6152+%40+2.10GHz&id=3169&cpuCount=2,Intel(R) Xeon(R) Gold 6152 CPU @ 2.10GHz,,
